songName,songAlbum,songArtist,songDurationMillis,songPlayCount,songRating,songComposer,songYear
Mizuchi,Minoru Mukaiya,Minoru Mukaiya,178056,98,5,,0
Now We Are Free,Enya,Enya,254328,0,0,,0
All Is Hell That Ends Well,SkyWorld,Two Steps From Hell,232777,1,5,Thomas Bergersen,2012
Icarus,SkyWorld,Two Steps From Hell,172591,1,5,Nick Phoenix,2012
Sun & Moon,SkyWorld,Two Steps From Hell,262217,1,5,Thomas Bergersen,2012
Train Heartnet - 黒き猫,,Kuroki Neko,160056,184,5,,0
Game of Thrones The Rains Of Castamere (Lannister Song Extended).mp3,,Lanisters,154000,25,5,,0
Misogi,Noragami,Taku Iwasaki,220704,29,5,,0
Soleil,Kagamine Rin,Kagamine Rin,229944,315,5,,0
Butterfly on My Right Shoulder,Kagamine Len,Kagamine Len,268344,277,5,,0
Noratan,Noragami,Taku Iwasaki,254136,394,5,,0
Electric Angel,Kagamine Rin and Len,Kagamine Rin and Len,191736,307,5,,0
Sunrise (Won't Get Lost) (Tommy Trash Version),Sunrise (Won't Get Lost),The Aston Shuffle vs. Tommy Trash,363000,0,0,,2012
Start of Something New,High School Musical Soundtrack,Troy and Gabriella,197000,0,0,,2006
Airplanes (ft. Hayley Williams of Paramore),The Adventures Of Bobby Ray,B.O.B.,182000,0,0,,2010
Pumped Up Kicks,,Foster The People,253000,0,0,,2010
Theme of Al de Baran,Ragnarok Online BGM,SoundTeMP,225000,126,5,SoundTeMP,2002
Divine Grace,Ragnarok Online BGM,SoundTeMP,96000,0,0,SoundTeMP,2001
ちよこれいと,それは小さな光のような-spcial edition,さユり,170508,0,5,さユり,2016
Nano East,Ragnarok Online BGM,SoundTeMP,115000,0,0,SoundTeMP,2002
TeMPoison,Ragnarok Online BGM,SoundTeMP,188000,0,0,SoundTeMP,2002
Adele - Skyfall.mp3,,,286482,1,0,,0
Ain't Nobody (Breakage's Suck It Up Mix),The Sound Of Dubstep Classics - Ministry Of Sound,Clare Maguire,298263,0,0,,2013
You're in ruins,Ragnarok Online BGM,SoundTeMP,147000,16,0,SoundTeMP,2002
Great honor,Ragnarok Online BGM,SoundTeMP,80000,0,0,SoundTeMP,2001
Push buttons,Noragami Aragoto,Taku Iwasaki,137982,56,5,,2015
Wonderwall,The Official Uk Top 40 Singles Chart 19-08-2012,Oasis,258856,0,0,,2012
One(Your Name) (Swedish House Mafia feat. Pharrell),Swedish House Mafia - Until One,Swedish House Mafia,168383,0,0,,0
Crank That Soulja Boy,,Soulja Boy,222000,0,0,,0
Another Brick in the Wall,Greatest Rock Songs,Pink Floyd,238701,0,0,,0
Red Thread - Akaito,Rib,Rib,319296,2,5,,0
Tell Your World 初音ミク,Project DIVA,Hatsune Miku,256000,139,5,,0
Knew day,Hai to Gensou no Grimgar - Knew Day,(K)NoW_NAME,233168,102,5,,0
Glorious,Noragami Aragoto,Taku Iwasaki,162032,257,5,,2015
Eenie Meenie-(Radio),Radioplay Dance Express 872D,Sean Kingston And Justin Bieber,202630,0,0,,2010
Silhouette Of A Ballerina,Mahouka Koukou no Rettousei,Taku Iwasaki,182400,0,5,,0
Godsibb,Xenosaga Ep. III,Yuki Kajiura,202128,153,5,,0
Poison,Greatest Rock Songs,Alice Cooper,269790,0,0,,0
To Glory,Two Steps From Hell,Two Steps From Hell,275976,9,5,,0
Jump,Greatest Rock Songs,Van Halen,245000,0,0,,0
Cum On Feel The Noize,Greatest Rock Songs,Quiet Riot,288000,0,0,,0
All Right Now,Greatest Rock Songs,Free,330576,0,0,,0
Big Boss (Afruxx Remix),www.Electrobangers.com,Doctor P,294000,0,0,,2012
Watery Grave,Ragnarok Online BGM,SoundTeMP,150000,0,0,SoundTeMP,2002
Tik Tok (Remix Ft. Pitbull),Tik Tok - Single ,Kesha,203000,1,0,,2010
Fraud,Mahouka Koukou no Rettousei,Taku Iwasaki,225312,1,5,,0
Under the ground,Ragnarok Online BGM,SoundTeMP,202000,0,0,SoundTeMP,2001
The Devil's Den (Skrillex feat. Wolfgang Gartner),Skrillex - Bangarang,Skrillex,292850,0,0,,0
Ishq Wala Love [www.portalcineindio.com],Student Of The Year (2012),Student Of The Year (2012),257927,16,5,,2012
#1 In Heaven (Infuze Remix) (AGRMusic),Dubstep Collection from Kulemina,MNDR,259320,0,0,,2012
Zen,Noragami Aragoto,Taku Iwasaki,169130,366,5,,2015
Nutrient,「灰と幻想のグリムガル」オープニング・テーマ「Knew day」,(K)NoW_NAME,329732,0,0,,0
Reload (Sebastian Ingrosso & Tommy Trash feat. John Martin),Sebastian Ingrosso - Reload,Sebastian Ingrosso,226000,0,0,,0
Celine Dion,,My Heart Wil Go On (With Dial,280134,0,0,,0
The Way I Are,Timbaland Presents Shock Value,D.O.E./Keri Hilson/Timbaland,181000,0,0,B. Muhammad/C. Nelson/J. Maultsby/K. Hilson/N. Hills/T. Mosley,2007
Lights (Steve Angello & Third Party),Steve Angello - Lights,Steve Angello,196000,0,0,,0
Ave Maria - Violin,Classical Music,Franz Schubert,292296,6,5,,0
Harvest,Hai to Gensou no Grimgar - Harvest,(K)NoW_NAME,280982,65,5,,2016
Get Lucky (feat. Pharrell Williams),Random Access Memories,Daft Punk,369568,1,0,,2013
Yeah (Steve Angello),Steve Angello - Yeah,Steve Angello,189000,0,0,,0
Seeds,Hai to Gensou no Grimgar - Harvest,(K)NoW_NAME,334698,60,5,,0
Insurance Track,Mahouka Koukou no Rettousei,Taku Iwasaki,117144,1,5,,0
The World,.hack//G.U.,Yuki Kajiura,306336,25,5,,0
We Will Rock You,Greatest Hits [Parlophone],Queen,303000,0,0,Brian May,1994
Metaphore,Mahouka Koukou no Rettousei,Taku Iwasaki,289848,2,5,,0
Ensei,Tsubasa Chronicles 2,Yuki Kajiura,161496,62,5,,0
Canon in D,Classical Music,Johane Pachelbel ,417118,5,5,,0
An Ant-lion's Pit,Ragnarok Online BGM,SoundTeMP,131000,0,0,SoundTeMP,2002
Firework,Teenage Dream,Katy Perry,234000,2,0,Ester Dean/Katy Perry/Mikkel Storleer Eriksen/Sandy Wilhelm/Tor Erik Hermansen,2010
Rocky Road to Dublin,The Dubliners,The Dubliners,158616,2,5,,0
Miyuki,Mahouka Koukou no Rettousei,Taku Iwasaki,164040,368,5,,0
Tatsuya,Mahouka Koukou no Rettousei,Taku Iwasaki,109296,41,5,,0
Backattack!!,Ragnarok Online BGM,SoundTeMP,127000,0,0,SoundTeMP,2001
Coming Back To Life,Pulse [Live] [Disc 1],Pink Floyd,416000,0,0,,0
Sons of War,Two Steps From Hell,Two Steps From Hell,115920,7,5,,0
Stand on the Ground,「灰と幻想のグリムガル」オープニング・テーマ「Knew day」,(K)NoW_NAME,200330,0,0,,0
Universal Use,Mahouka Koukou no Rettousei,Taku Iwasaki,179640,0,5,,0
Titanium (David Guetta feat. Sia),David Guetta — Nothing But the Beat,David Guetta,245016,0,0,,0
Calm Down [Omnia Remix] (Cosmic Gate feat. Emma Hewitt),Armin van Buuren - A State of Trance Year Mix 2012,Omnia,199000,0,0,,0
Wind of Tragedy,Ragnarok Online BGM,SoundTeMP,105000,3,0,SoundTeMP,2002
Physical Play,Mahouka Koukou no Rettousei,Taku Iwasaki,171456,1,5,,0
Kokoro Biidama,Yakitate!! Japan,Yakitate!! Japan,252024,0,5,,0
Optimistic,Tsubasa Chronicles 2,Ito Eri,221928,2179,5,,0
Unravel,Tokyo Ghoul,,238176,100,5,,0
Sacred Spear Explosion Boy,Kagamine Len,Kagamine Len,209640,3,5,,0
Lord Laharl's Hymn,Laharl,Tenpei Sato,293184,5,5,,0
Lord Laharl's Hymn (Instrumental),Laharl,Tenpei Sato,250824,2,5,,0
Junjuo Romantica,Junjou Romantica,,105120,294,5,,0
Crossover,Noragami Aragoto,Taku Iwasaki,201422,531,5,,2015
Dope,Noragami Aragoto,Taku Iwasaki,210080,18,5,,2015
野良譚 (Love Noragami mix),Noragami Aragoto,Taku Iwasaki,224952,498,5,,2015
Erebos' Prelude,Ragnarok Online BGM,SoundTeMP,187000,311,5,SoundTeMP,2006
Wayside,Tsubasa Chronicles 2,Tsubasa,110000,167,5,,0
Pain,Noragami Aragoto,Taku Iwasaki,267566,69,5,,2015
Spiral,KANA-BOON,KANA-BOON,185544,270,5,,0
Diver,KANA-BOON,KANA-BOON,276312,5,5,,0
Hey!スミス!!,Monster Musume no Iru Nichijou,墨須 with M.O.N,220776,202,5,,0
Unravel - Acoustic,Tokyo Ghoul,Tokyo Ghoul,227928,2,5,,0
Grief,Noragami,Taku Iwasaki,128596,192,5,,0
最高速 Fall in Love,Monster Musume no Iru Nichijou,ミーア、ハピ、セントレア、スー、メロ、ラクネラ,230016,46,5,,0
Wana,Noragami Aragoto,Taku Iwasaki,197280,102,5,,0
Mikazuki,Ranpo Kitan: Game of Laplace,Sayuri,262992,37,5,,0
Rainy Tone,Hai to Gensou no Grimgar - Harvest,(K)NoW_NAME,230126,44,5,,2016
Distortion,Noragami Aragoto,Taku Iwasaki,188058,884,5,,2015
Lurk in the Dark,Noragami,Taku Iwasaki,159648,3503,5,,0
The Straight-Faced Science Girl,Kagamine Len and Rin,Kagamine Len and Rin,257016,3,5,,0
Victory,Mahouka Koukou no Rettousei,Taku Iwasaki,208056,651,5,,0
Magical Chase,Mahouka Koukou no Rettousei,Taku Iwasaki,184344,23,5,,0
Code Break,Mahouka Koukou no Rettousei,Taku Iwasaki,235752,31,5,,0
Tabi no Tochuu,Spice and Wolf,Natsumi Kiyoura,294072,219,5,,0
Anastasia,Greatest Rock Songs,Slash,367278,0,0,,0
Starfall,Two Steps From Hell,Two Steps From Hell,199896,15,5,,0
Archangel,Two Steps From Hell,Two Steps From Hell,159360,52,5,,0
 She Doesnt Mind (Dancecom Project Remix) ,,Sean Paul ,287000,0,0,,0
Circles (AGRMusic),Dubstep Collection from Kulemina,KDrew,266000,0,0,,2012
Zanim Pójdê,Greatest Rock Songs,Happysad,255000,0,0,,0
one-Me two-Hearts,Divine Gate,Hitorie,213864,485,5,,0
One shot,Noragami Aragoto,Taku Iwasaki,194558,566,5,,2015
Protectors of the Earth,Two Steps From Hell,Two Steps From Hell,170640,117,5,,0
Mirror,Mahouka Koukou no Rettousei,Rachel Rhodes,258600,99,5,,0
Sore Wa Chiisana Hikari No Youna,Boku Dake ga Inai Machi,Sayuri,271700,130,5,梶浦由記,2016
Re: Re:,Boku Dake ga Inai Machi,Asian Kung-fu Generation,228144,52,5,,0
Retrospect,Noragami Aragoto,Taku Iwasaki,225186,525,5,,2015
恨野良譚 - Kainoratan,Noragami Aragoto,Taku Iwasaki,187538,7562,5,,2015
